day,TX
2016-06-03,31.178333333333384
2016-06-04,31.128333333333384
2016-06-05,31.136666666666716
2016-06-06,31.216666666666715
2016-06-07,31.225000000000048
2016-06-08,31.278333333333382
2016-06-09,31.321666666666715
2016-06-10,31.258333333333383
2016-06-11,31.34500000000005
2016-06-12,31.351666666666713
2016-06-13,31.336666666666712
2016-06-14,31.276666666666713
2016-06-15,31.295000000000048
2016-06-16,31.34166666666671
2016-06-17,31.395000000000046
2016-06-18,31.426666666666712
2016-06-19,31.40166666666671
2016-06-20,31.415000000000042
2016-06-21,31.40333333333338
2016-06-22,31.305000000000046
2016-06-23,31.32333333333338
2016-06-24,31.281666666666712
2016-06-25,31.265000000000047
2016-06-26,31.315000000000047
2016-06-27,31.491666666666713
2016-06-28,31.525000000000045
2016-06-29,31.515000000000047
2016-06-30,31.470000000000045
2016-07-01,31.415000000000045
2016-07-02,31.371666666666712
2016-07-03,31.373333333333377
2016-07-04,31.376666666666708
2016-07-05,31.28000000000004
2016-07-06,31.231666666666705
2016-07-07,31.23833333333337
2016-07-08,31.295000000000037
2016-07-09,31.281666666666705
2016-07-10,31.388333333333374
2016-07-11,31.375000000000043
2016-07-12,31.36666666666671
2016-07-13,31.368333333333375
2016-07-14,31.46000000000004
2016-07-15,31.423333333333378
2016-07-16,31.405000000000044
2016-07-17,31.40166666666671
2016-07-18,31.40166666666671
2016-07-19,31.455000000000044
2016-07-20,31.450000000000045
2016-07-21,31.45166666666671
2016-07-22,31.545000000000048
2016-07-23,31.59666666666671
2016-07-24,31.62333333333338
2016-07-25,31.636666666666716
2016-07-26,31.646666666666714
2016-07-27,31.653333333333382
2016-07-28,31.688333333333386
2016-07-29,31.798333333333385
2016-07-30,31.963333333333384
2016-07-31,32.05833333333339
2016-08-01,32.150000000000055
2016-08-02,32.22166666666672
2016-08-03,32.26666666666672
2016-08-04,32.41333333333339
2016-08-05,32.436666666666724
2016-08-06,32.42833333333339
2016-08-07,32.42000000000006
2016-08-08,32.43833333333339
2016-08-09,32.43333333333339
2016-08-10,32.455000000000055
2016-08-11,32.47166666666672
2016-08-12,32.485000000000056
2016-08-13,32.51333333333339
2016-08-14,32.60000000000005
2016-08-15,32.61000000000005
2016-08-16,32.59500000000005
2016-08-17,32.656666666666716
2016-08-18,32.69000000000005
2016-08-19,32.751666666666715
2016-08-20,32.80166666666672
2016-08-21,32.82500000000005
2016-08-22,32.880000000000045
2016-08-23,32.92500000000005
2016-08-24,32.97000000000004
2016-08-25,32.97666666666671
2016-08-26,32.993333333333375
2016-08-27,33.005000000000045
2016-08-28,32.95333333333338
2016-08-29,32.92666666666671
2016-08-30,32.95500000000005
2016-08-31,33.01333333333338
2016-09-01,33.05166666666671
2016-09-02,33.11000000000005
2016-09-03,33.14000000000005
2016-09-04,33.24833333333338
2016-09-05,33.328333333333376
2016-09-06,33.40333333333337
2016-09-07,33.47166666666671
2016-09-08,33.55666666666671
2016-09-09,33.56000000000004
2016-09-10,33.511666666666706
2016-09-11,33.57500000000004
2016-09-12,33.591666666666704
2016-09-13,33.625000000000036
2016-09-14,33.673333333333375
2016-09-15,33.740000000000045
2016-09-16,33.71666666666671
2016-09-17,33.75333333333337
2016-09-18,33.783333333333374
2016-09-19,33.79166666666671
2016-09-20,33.84500000000004
2016-09-21,33.84500000000004
2016-09-22,33.90666666666671
2016-09-23,33.94333333333338
2016-09-24,33.996666666666705
2016-09-25,34.02666666666671
2016-09-26,34.088333333333374
2016-09-27,34.18000000000004
2016-09-28,34.295000000000044
2016-09-29,34.34833333333338
2016-09-30,34.43333333333338
2016-10-01,34.49500000000005
2016-10-02,34.49500000000005
2016-10-03,34.51500000000005
2016-10-04,34.50833333333339
2016-10-05,34.54166666666672
2016-10-06,34.53833333333339
2016-10-07,34.47833333333339
2016-10-08,34.44500000000006
2016-10-09,34.50833333333339
2016-10-10,34.61833333333339
2016-10-11,34.64500000000007
2016-10-12,34.62166666666674
2016-10-13,34.648333333333404
2016-10-14,34.688333333333404
2016-10-15,34.73500000000006
2016-10-16,34.8283333333334
2016-10-17,34.8083333333334
2016-10-18,34.8383333333334
2016-10-19,34.88833333333341
2016-10-20,34.88833333333341
2016-10-21,34.89500000000007
2016-10-22,34.93166666666673
2016-10-23,34.94166666666673
2016-10-24,34.9283333333334
2016-10-25,34.94000000000006
2016-10-26,34.94000000000006
2016-10-27,34.95000000000007
2016-10-28,34.923333333333396
2016-10-29,34.923333333333396
2016-10-30,34.89666666666673
2016-10-31,34.83666666666673
2016-11-01,34.856666666666726
2016-11-02,34.866666666666724
2016-11-03,34.89000000000006
2016-11-04,34.873333333333385
2016-11-05,34.91000000000005
2016-11-06,34.93333333333339
2016-11-07,34.91333333333339
2016-11-08,34.88666666666673
2016-11-09,34.85333333333339
2016-11-10,34.81000000000005
2016-11-11,34.876666666666715
2016-11-12,34.86000000000005
2016-11-13,34.846666666666714
2016-11-14,34.803333333333384
2016-11-15,34.75333333333338
2016-11-16,34.75000000000004
2016-11-17,34.75666666666671
2016-11-18,34.72666666666671
2016-11-19,34.700000000000045
2016-11-20,34.68666666666672
2016-11-21,34.583333333333385
2016-11-22,34.54500000000005
2016-11-23,34.49833333333338
2016-11-24,34.49833333333338
2016-11-25,34.508333333333375
2016-11-26,34.45833333333338
2016-11-27,34.418333333333386
2016-11-28,34.391666666666715
2016-11-29,34.35166666666671
2016-11-30,34.40166666666671
2016-12-01,34.40166666666671
2016-12-02,34.32666666666671
2016-12-03,34.28666666666672
2016-12-04,34.24666666666671
2016-12-05,34.17333333333339
2016-12-06,34.20000000000005
2016-12-07,34.233333333333384
2016-12-08,34.22833333333339
2016-12-09,34.190000000000055
2016-12-10,34.07833333333339
2016-12-11,33.90833333333339
2016-12-12,33.79500000000005
2016-12-13,33.71666666666672
2016-12-14,33.64833333333339
2016-12-15,33.58333333333339
2016-12-16,33.49000000000006
2016-12-17,33.36500000000005
2016-12-18,33.18500000000005
2016-12-19,33.07500000000005
2016-12-20,32.89166666666672
2016-12-21,32.75833333333339
2016-12-22,32.64833333333339
2016-12-23,32.57333333333339
2016-12-24,32.385000000000055
2016-12-25,32.19333333333339
2016-12-26,32.07000000000006
2016-12-27,32.00500000000006
2016-12-28,31.918333333333393
2016-12-29,31.825000000000056
2016-12-30,31.64666666666672
2016-12-31,31.520000000000056
2017-01-01,31.468333333333387
2017-01-02,31.305000000000057
2017-01-03,31.145000000000056
2017-01-04,30.95833333333339
2017-01-05,30.83833333333339
2017-01-06,30.66166666666673
2017-01-07,30.53666666666673
2017-01-08,30.448333333333395
2017-01-09,30.44000000000006
2017-01-10,30.490000000000062
2017-01-11,30.50000000000006
2017-01-12,30.493333333333396
2017-01-13,30.45166666666673
2017-01-14,30.388333333333396
2017-01-15,30.38166666666673
2017-01-16,30.336666666666734
2017-01-17,30.333333333333396
2017-01-18,30.2833333333334
2017-01-19,30.18166666666673
2017-01-20,30.258333333333397
2017-01-21,30.2733333333334
2017-01-22,30.260000000000066
2017-01-23,30.2833333333334
2017-01-24,30.355000000000064
2017-01-25,30.420000000000062
2017-01-26,30.383333333333393
2017-01-27,30.308333333333394
2017-01-28,30.198333333333395
2017-01-29,30.198333333333395
2017-01-30,30.07500000000006
2017-01-31,30.005000000000063
2017-02-01,30.035000000000064
2017-02-02,30.058333333333394
2017-02-03,30.133333333333393
2017-02-04,30.13500000000006
2017-02-05,30.16333333333339
2017-02-06,30.13333333333339
2017-02-07,30.07666666666672
2017-02-08,30.02666666666672
2017-02-09,29.99000000000006
2017-02-10,29.943333333333392
2017-02-11,29.88333333333339
2017-02-12,29.885000000000055
2017-02-13,29.908333333333392
2017-02-14,29.93166666666672
2017-02-15,29.93666666666672
2017-02-16,29.96666666666672
2017-02-17,29.981666666666722
2017-02-18,30.11833333333339
2017-02-19,30.11166666666672
2017-02-20,30.13500000000005
2017-02-21,30.156666666666716
2017-02-22,30.245000000000054
2017-02-23,30.248333333333388
2017-02-24,30.190000000000055
2017-02-25,30.150000000000052
2017-02-26,30.188333333333386
2017-02-27,30.26666666666672
2017-02-28,30.255000000000056
2017-03-01,30.27833333333339
2017-03-02,30.311666666666724
2017-03-03,30.301666666666726
2017-03-04,30.253333333333394
2017-03-05,30.253333333333394
2017-03-06,30.248333333333395
2017-03-07,30.273333333333394
2017-03-08,30.255000000000063
2017-03-09,30.288333333333398
2017-03-10,30.22166666666673
2017-03-11,30.21666666666673
2017-03-12,30.23666666666673
2017-03-13,30.293333333333397
2017-03-14,30.340000000000064
2017-03-15,30.27500000000006
2017-03-16,30.260000000000062
2017-03-17,30.19500000000006
2017-03-18,30.14500000000006
2017-03-19,30.183333333333394
2017-03-20,30.14000000000006
2017-03-21,30.073333333333395
2017-03-22,29.98666666666673
2017-03-23,29.97166666666673
2017-03-24,29.958333333333393
2017-03-25,29.968333333333394
2017-03-26,29.99500000000006
2017-03-27,30.048333333333396
2017-03-28,30.100000000000065
2017-03-29,30.11666666666673
2017-03-30,30.188333333333397
2017-03-31,30.233333333333395
2017-04-01,30.28000000000006
2017-04-02,30.346666666666728
2017-04-03,30.47000000000006
2017-04-04,30.531666666666727
2017-04-05,30.53833333333339
2017-04-06,30.486666666666725
2017-04-07,30.516666666666723
2017-04-08,30.51000000000006
2017-04-09,30.620000000000058
2017-04-10,30.633333333333393
2017-04-11,30.57333333333339
2017-04-12,30.555000000000057
2017-04-13,30.52666666666672
2017-04-14,30.61166666666672
2017-04-15,30.61666666666672
2017-04-16,30.715000000000053
2017-04-17,30.76166666666672
2017-04-18,30.74666666666672
2017-04-19,30.841666666666715
2017-04-20,30.928333333333384
2017-04-21,31.008333333333386
2017-04-22,31.078333333333386
2017-04-23,31.085000000000054
2017-04-24,31.088333333333388
2017-04-25,31.121666666666723
2017-04-26,31.136666666666724
2017-04-27,31.123333333333388
2017-04-28,31.140000000000054
2017-04-29,31.06166666666672
2017-04-30,31.06833333333339
2017-05-01,31.071666666666722
2017-05-02,31.03833333333339
2017-05-03,30.99333333333339
2017-05-04,30.876666666666722
2017-05-05,30.87333333333339
2017-05-06,30.866666666666724
2017-05-07,30.968333333333387
2017-05-08,31.021666666666718
2017-05-09,31.021666666666718
2017-05-10,30.993333333333386
2017-05-11,31.01666666666672
2017-05-12,31.01166666666672
2017-05-13,31.04833333333339
2017-05-14,31.030000000000054
2017-05-15,31.05333333333339
2017-05-16,31.048333333333392
2017-05-17,31.118333333333393
2017-05-18,31.06000000000006
2017-05-19,31.053333333333395
2017-05-20,31.043333333333393
2017-05-21,31.06333333333339
2017-05-22,31.035000000000057
2017-05-23,30.98666666666672
2017-05-24,31.01166666666672
2017-05-25,31.00166666666672
2017-05-26,30.966666666666715
2017-05-27,30.988333333333387
2017-05-28,31.03500000000005
2017-05-29,31.13500000000005
2017-05-30,31.180000000000053
2017-05-31,31.08500000000005
2017-06-01,30.951666666666718
2017-06-02,30.975000000000055
2017-06-03,31.033333333333385
2017-06-04,31.093333333333383
2017-06-05,31.153333333333386
2017-06-06,31.090000000000053
2017-06-07,31.080000000000055
2017-06-08,31.10833333333339
2017-06-09,31.13166666666672
2017-06-10,31.153333333333386
2017-06-11,31.13833333333339
2017-06-12,31.07833333333339
2017-06-13,31.14833333333339
2017-06-14,31.171666666666724
2017-06-15,31.190000000000055
2017-06-16,31.213333333333388
2017-06-17,31.320000000000057
2017-06-18,31.338333333333388
2017-06-19,31.336666666666723
2017-06-20,31.346666666666728
2017-06-21,31.30000000000006
2017-06-22,31.37500000000006
2017-06-23,31.333333333333393
2017-06-24,31.25166666666673
2017-06-25,31.275000000000066
2017-06-26,31.24500000000006
2017-06-27,31.233333333333395
2017-06-28,31.18000000000006
2017-06-29,31.133333333333393
2017-06-30,31.191666666666727
2017-07-01,31.335000000000058
2017-07-02,31.33833333333339
2017-07-03,31.44000000000006
2017-07-04,31.470000000000063
2017-07-05,31.521666666666725
2017-07-06,31.57333333333339
2017-07-07,31.638333333333392
2017-07-08,31.66000000000006
2017-07-09,31.686666666666728
2017-07-10,31.728333333333396
2017-07-11,31.78500000000006
2017-07-12,31.85000000000006
2017-07-13,31.810000000000056
2017-07-14,31.696666666666722
2017-07-15,31.655000000000054
2017-07-16,31.63166666666672
2017-07-17,31.655000000000054
2017-07-18,31.681666666666725
2017-07-19,31.70833333333339
2017-07-20,31.70166666666672
2017-07-21,31.805000000000053
2017-07-22,31.775000000000052
2017-07-23,31.740000000000055
2017-07-24,31.845000000000052
2017-07-25,31.828333333333386
2017-07-26,31.845000000000052
2017-07-27,31.845000000000052
2017-07-28,31.895000000000053
2017-07-29,31.98166666666672
2017-07-30,32.07833333333338
2017-07-31,32.09500000000005
2017-08-01,32.160000000000046
2017-08-02,32.16333333333338
2017-08-03,32.14666666666671
2017-08-04,32.13500000000004
2017-08-05,32.170000000000044
2017-08-06,32.20166666666671
2017-08-07,32.23833333333338
2017-08-08,32.31833333333338
2017-08-09,32.368333333333375
2017-08-10,32.41833333333338
2017-08-11,32.46666666666671
2017-08-12,32.530000000000044
2017-08-13,32.70333333333338
2017-08-14,32.806666666666715
2017-08-15,32.883333333333375
2017-08-16,32.94333333333338
2017-08-17,32.97666666666671
2017-08-18,33.04833333333338
2017-08-19,33.111666666666714
2017-08-20,33.141666666666715
2017-08-21,33.22833333333338
2017-08-22,33.34666666666671
2017-08-23,33.41000000000004
2017-08-24,33.52833333333337
2017-08-25,33.591666666666704
2017-08-26,33.643333333333366
2017-08-27,33.6966666666667
2017-08-28,33.7566666666667
2017-08-29,33.78666666666671
2017-08-30,33.87000000000005
2017-08-31,33.910000000000046
2017-09-01,33.95833333333338
2017-09-02,34.030000000000044
2017-09-03,34.12666666666671
2017-09-04,34.18000000000005
2017-09-05,34.21666666666671
2017-09-06,34.270000000000046
2017-09-07,34.28833333333338
2017-09-08,34.31166666666671
2017-09-09,34.338333333333374
2017-09-10,34.386666666666706
2017-09-11,34.42666666666671
2017-09-12,34.47000000000004
2017-09-13,34.516666666666715
2017-09-14,34.516666666666715
2017-09-15,34.44333333333338
2017-09-16,34.438333333333375
2017-09-17,34.45500000000004
2017-09-18,34.43000000000004
2017-09-19,34.41666666666671
2017-09-20,34.41666666666671
2017-09-21,34.423333333333375
2017-09-22,34.44833333333337
2017-09-23,34.411666666666704
2017-09-24,34.39500000000003
2017-09-25,34.34000000000004
2017-09-26,34.33333333333337
2017-09-27,34.29333333333338
2017-09-28,34.270000000000046
2017-09-29,34.250000000000036
2017-09-30,34.2116666666667
2017-10-01,34.19333333333337
2017-10-02,34.143333333333366
2017-10-03,34.1266666666667
2017-10-04,34.085000000000036
2017-10-05,34.08833333333337
2017-10-06,34.06000000000004
2017-10-07,34.04166666666671
2017-10-08,34.05000000000004
2017-10-09,34.03833333333337
2017-10-10,34.036666666666704
2017-10-11,34.0016666666667
2017-10-12,33.945000000000036
2017-10-13,33.92333333333337
2017-10-14,33.91666666666671
2017-10-15,33.9766666666667
2017-10-16,34.018333333333366
2017-10-17,34.02000000000003
2017-10-18,34.05000000000004
2017-10-19,34.05666666666671
2017-10-20,34.05000000000004
2017-10-21,34.048333333333375
2017-10-22,34.00500000000004
2017-10-23,34.00500000000004
2017-10-24,33.98833333333337
2017-10-25,33.99833333333338
2017-10-26,33.993333333333375
2017-10-27,34.030000000000044
2017-10-28,34.02833333333338
2017-10-29,34.041666666666714
2017-10-30,34.06166666666671
2017-10-31,34.05833333333338
2017-11-01,34.060000000000045
2017-11-02,34.020000000000046
2017-11-03,34.02166666666671
2017-11-04,34.01333333333337
2017-11-05,34.026666666666706
2017-11-06,34.0066666666667
2017-11-07,33.908333333333374
2017-11-08,33.84666666666671
2017-11-09,33.7566666666667
2017-11-10,33.7216666666667
2017-11-11,33.6466666666667
2017-11-12,33.5916666666667
2017-11-13,33.58500000000003
2017-11-14,33.53000000000003
2017-11-15,33.50833333333336
2017-11-16,33.46000000000003
2017-11-17,33.4116666666667
2017-11-18,33.36500000000002
2017-11-19,33.318333333333364
2017-11-20,33.32333333333336
2017-11-21,33.28500000000003
2017-11-22,33.27500000000003
2017-11-23,33.2816666666667
2017-11-24,33.31500000000003
2017-11-25,33.308333333333366
2017-11-26,33.2916666666667
2017-11-27,33.22500000000004
2017-11-28,33.16333333333337
2017-11-29,33.126666666666694
2017-11-30,33.035000000000025
2017-12-01,32.965000000000025
2017-12-02,32.96000000000002
2017-12-03,32.925000000000026
2017-12-04,32.88833333333336
2017-12-05,32.79000000000003
2017-12-06,32.70000000000003
2017-12-07,32.66333333333336
2017-12-08,32.638333333333364
2017-12-09,32.620000000000026
2017-12-10,32.56000000000003
2017-12-11,32.57000000000003
2017-12-12,32.50833333333336
2017-12-13,32.3516666666667
2017-12-14,32.2716666666667
2017-12-15,32.17833333333336
2017-12-16,32.083333333333364
2017-12-17,31.9666666666667
2017-12-18,31.893333333333366
2017-12-19,31.8266666666667
2017-12-20,31.673333333333368
2017-12-21,31.64333333333337
2017-12-22,31.571666666666705
2017-12-23,31.505000000000038
2017-12-24,31.345000000000034
2017-12-25,31.191666666666702
2017-12-26,31.07333333333337
2017-12-27,31.041666666666703
2017-12-28,30.941666666666706
2017-12-29,30.878333333333373
2017-12-30,30.87000000000004
2017-12-31,30.871666666666705
2018-01-01,30.691666666666706
2018-01-02,30.615000000000034
2018-01-03,30.52333333333337
2018-01-04,30.506666666666703
2018-01-05,30.5416666666667
2018-01-06,30.57833333333337
2018-01-07,30.5466666666667
2018-01-08,30.4916666666667
2018-01-09,30.445000000000036
2018-01-10,30.36000000000003
2018-01-11,30.378333333333366
2018-01-12,30.4366666666667
2018-01-13,30.460000000000033
2018-01-14,30.411666666666697
2018-01-15,30.353333333333364
2018-01-16,30.388333333333364
2018-01-17,30.308333333333362
2018-01-18,30.296666666666695
2018-01-19,30.30833333333336
2018-01-20,30.28833333333336
2018-01-21,30.270000000000024
2018-01-22,30.25166666666669
2018-01-23,30.286666666666694
2018-01-24,30.300000000000026
2018-01-25,30.313333333333357
2018-01-26,30.243333333333357
2018-01-27,30.28166666666669
2018-01-28,30.27333333333336
2018-01-29,30.28166666666669
2018-01-30,30.271666666666693
2018-01-31,30.348333333333358
2018-02-01,30.33333333333336
2018-02-02,30.280000000000026
2018-02-03,30.25833333333336
2018-02-04,30.266666666666694
2018-02-05,30.253333333333362
2018-02-06,30.270000000000028
2018-02-07,30.313333333333357
2018-02-08,30.365000000000023
2018-02-09,30.418333333333358
2018-02-10,30.305000000000025
2018-02-11,30.280000000000026
2018-02-12,30.19500000000003
2018-02-13,30.20500000000003
2018-02-14,30.200000000000028
2018-02-15,30.193333333333364
2018-02-16,30.253333333333362
2018-02-17,30.14000000000003
2018-02-18,30.133333333333365
2018-02-19,30.04500000000003
2018-02-20,29.945000000000032
2018-02-21,29.848333333333365
2018-02-22,29.776666666666696
2018-02-23,29.726666666666695
2018-02-24,29.70500000000003
2018-02-25,29.735000000000028
2018-02-26,29.71000000000003
2018-02-27,29.641666666666694
2018-02-28,29.630000000000027
2018-03-01,29.630000000000027
2018-03-02,29.68333333333336
2018-03-03,29.68333333333336
2018-03-04,29.721666666666692
2018-03-05,29.75000000000002
2018-03-06,29.751666666666686
2018-03-07,29.761666666666688
2018-03-08,29.78500000000002
2018-03-09,29.80500000000002
2018-03-10,29.78666666666669
2018-03-11,29.760000000000026
2018-03-12,29.85333333333336
2018-03-13,29.860000000000024
2018-03-14,29.98000000000002
2018-03-15,30.036666666666687
2018-03-16,30.100000000000023
2018-03-17,30.066666666666688
2018-03-18,30.083333333333357
2018-03-19,30.18166666666669
2018-03-20,30.213333333333356
2018-03-21,30.32166666666669
2018-03-22,30.420000000000023
2018-03-23,30.525000000000023
2018-03-24,30.623333333333356
2018-03-25,30.680000000000025
2018-03-26,30.570000000000025
2018-03-27,30.60666666666669
2018-03-28,30.63833333333336
2018-03-29,30.71833333333336
2018-03-30,30.691666666666695
2018-03-31,30.666666666666693
2018-04-01,30.59333333333336
2018-04-02,30.48666666666669
2018-04-03,30.505000000000027
2018-04-04,30.495000000000026
2018-04-05,30.45000000000003
2018-04-06,30.440000000000033
2018-04-07,30.293333333333365
2018-04-08,30.2166666666667
2018-04-09,30.230000000000032
2018-04-10,30.253333333333366
2018-04-11,30.233333333333363
2018-04-12,30.2566666666667
2018-04-13,30.18000000000003
2018-04-14,30.14833333333337
2018-04-15,30.0766666666667
2018-04-16,30.125000000000032
2018-04-17,30.118333333333364
2018-04-18,30.148333333333365
2018-04-19,30.16500000000003
2018-04-20,30.138333333333367
2018-04-21,30.066666666666702
2018-04-22,29.9766666666667
2018-04-23,29.965000000000032
2018-04-24,29.976666666666695
2018-04-25,30.110000000000028
2018-04-26,30.126666666666697
2018-04-27,30.086666666666694
2018-04-28,30.0666666666667
2018-04-29,30.086666666666694
2018-04-30,30.050000000000026
2018-05-01,30.063333333333357
2018-05-02,30.170000000000027
2018-05-03,30.130000000000027
2018-05-04,30.07000000000003
2018-05-05,30.090000000000025
2018-05-06,30.080000000000023
2018-05-07,30.150000000000023
2018-05-08,30.183333333333355
2018-05-09,30.08666666666669
2018-05-10,30.043333333333358
2018-05-11,29.93666666666669
2018-05-12,29.863333333333355
2018-05-13,29.816666666666688
2018-05-14,29.780000000000022
2018-05-15,29.853333333333357
2018-05-16,29.816666666666695
2018-05-17,29.80333333333336
2018-05-18,29.70333333333336
2018-05-19,29.666666666666696
2018-05-20,29.526666666666696
2018-05-21,29.556666666666693
2018-05-22,29.633333333333365
2018-05-23,29.646666666666697
2018-05-24,29.633333333333365
2018-05-25,29.6266666666667
2018-05-26,29.5966666666667
2018-05-27,29.560000000000034
2018-05-28,29.546666666666695
2018-05-29,29.523333333333365
2018-05-30,29.5466666666667
2018-05-31,29.59333333333337
2018-06-01,29.5366666666667
2018-06-02,29.590000000000035
2018-06-03,29.643333333333366
2018-06-04,29.6466666666667
2018-06-05,29.5366666666667
2018-06-06,29.5766666666667
2018-06-07,29.5066666666667
2018-06-08,29.523333333333365
2018-06-09,29.463333333333367
2018-06-10,29.57333333333337
2018-06-11,29.656666666666702
2018-06-12,29.740000000000034
2018-06-13,29.820000000000036
2018-06-14,29.760000000000037
2018-06-15,29.810000000000038
2018-06-16,29.833333333333368
2018-06-17,29.9466666666667
2018-06-18,29.99000000000003
2018-06-19,30.140000000000033
2018-06-20,30.210000000000033
2018-06-21,30.223333333333365
2018-06-22,30.210000000000033
2018-06-23,30.2966666666667
2018-06-24,30.2566666666667
2018-06-25,30.273333333333365
2018-06-26,30.313333333333368
2018-06-27,30.370000000000037
2018-06-28,30.3966666666667
2018-06-29,30.43333333333337
2018-06-30,30.43000000000003
2018-07-01,30.480000000000032
2018-07-02,30.49000000000003
2018-07-03,30.5266666666667
2018-07-04,30.5366666666667
2018-07-05,30.603333333333367
2018-07-06,30.580000000000037
2018-07-07,30.68000000000004
2018-07-08,30.770000000000035
2018-07-09,30.9166666666667
2018-07-10,30.86000000000003
2018-07-11,30.890000000000033
2018-07-12,30.92000000000003
2018-07-13,30.903333333333364
2018-07-14,31.003333333333366
2018-07-15,31.006666666666696
2018-07-16,31.013333333333364
2018-07-17,30.916666666666696
2018-07-18,30.923333333333364
2018-07-19,30.923333333333364
2018-07-20,30.783333333333363
2018-07-21,30.78000000000003
2018-07-22,30.826666666666696
2018-07-23,30.80333333333336
2018-07-24,30.773333333333362
2018-07-25,30.69000000000003
2018-07-26,30.72333333333336
2018-07-27,30.66000000000003
2018-07-28,30.626666666666697
2018-07-29,30.586666666666694
2018-07-30,30.47666666666669
2018-07-31,30.516666666666694
2018-08-01,30.56500000000003
2018-08-02,30.60000000000003
2018-08-03,30.665000000000028
2018-08-04,30.766666666666694
2018-08-05,30.88666666666669
2018-08-06,30.835000000000026
2018-08-07,30.85333333333336
2018-08-08,30.835000000000026
2018-08-09,30.953333333333358
2018-08-10,30.99666666666669
2018-08-11,31.040000000000024
2018-08-12,31.070000000000025
2018-08-13,31.126666666666686
2018-08-14,31.191666666666688
2018-08-15,31.27666666666669
2018-08-16,31.460000000000022
2018-08-17,31.53000000000002
2018-08-18,31.611666666666686
2018-08-19,31.816666666666684
2018-08-20,31.876666666666683
2018-08-21,31.91833333333335
2018-08-22,31.96833333333335
2018-08-23,32.115000000000016
2018-08-24,32.305000000000014
2018-08-25,32.41500000000001
2018-08-26,32.521666666666675
2018-08-27,32.61000000000001
2018-08-28,32.720000000000006
2018-08-29,32.92500000000001
2018-08-30,32.99833333333334
2018-08-31,33.02333333333334
2018-09-01,33.053333333333335
2018-09-02,33.08166666666667
2018-09-03,33.11166666666667
2018-09-04,33.131666666666675
2018-09-05,33.24000000000001
2018-09-06,33.311666666666675
2018-09-07,33.395
2018-09-08,33.45666666666668
2018-09-09,33.48833333333334
2018-09-10,33.545
2018-09-11,33.55833333333334
2018-09-12,33.550000000000004
2018-09-13,33.58166666666667
2018-09-14,33.58166666666667
2018-09-15,33.573333333333345
2018-09-16,33.57833333333335
2018-09-17,33.58666666666667
2018-09-18,33.56000000000002
2018-09-19,33.57333333333335
2018-09-20,33.58500000000002
2018-09-21,33.65000000000002
2018-09-22,33.703333333333354
2018-09-23,33.71666666666668
2018-09-24,33.695000000000014
2018-09-25,33.710000000000015
2018-09-26,33.768333333333345
2018-09-27,33.80500000000002
2018-09-28,33.82666666666668
2018-09-29,33.85000000000001
2018-09-30,33.88333333333335
2018-10-01,33.89500000000002
2018-10-02,33.90166666666668
2018-10-03,33.88333333333335
2018-10-04,33.89500000000002
2018-10-05,33.931666666666686
2018-10-06,33.960000000000015
2018-10-07,33.98500000000002
2018-10-08,34.00000000000002
2018-10-09,34.00500000000002
2018-10-10,34.02833333333335
2018-10-11,34.10000000000002
2018-10-12,34.16833333333336
2018-10-13,34.19666666666669
2018-10-14,34.23166666666668
2018-10-15,34.28833333333335
2018-10-16,34.313333333333354
2018-10-17,34.35166666666669
2018-10-18,34.37500000000002
2018-10-19,34.450000000000024
2018-10-20,34.52166666666668
2018-10-21,34.496666666666684
2018-10-22,34.51333333333335
2018-10-23,34.53333333333335
2018-10-24,34.61500000000002
2018-10-25,34.66666666666669
2018-10-26,34.67333333333336
2018-10-27,34.651666666666685
2018-10-28,34.67833333333336
2018-10-29,34.7166666666667
2018-10-30,34.71000000000003
2018-10-31,34.75000000000003
2018-11-01,34.766666666666694
2018-11-02,34.80000000000003
2018-11-03,34.7966666666667
2018-11-04,34.77500000000004
2018-11-05,34.753333333333366
2018-11-06,34.71833333333337
2018-11-07,34.71500000000004
2018-11-08,34.70000000000004
2018-11-09,34.676666666666705
2018-11-10,34.65000000000004
2018-11-11,34.63000000000003
2018-11-12,34.52500000000004
2018-11-13,34.5116666666667
2018-11-14,34.415000000000035
2018-11-15,34.241666666666696
2018-11-16,34.15833333333337
2018-11-17,34.12333333333336
2018-11-18,34.055000000000035
2018-11-19,33.9316666666667
2018-11-20,33.86500000000003
2018-11-21,33.75833333333337
2018-11-22,33.66333333333337
2018-11-23,33.555000000000035
2018-11-24,33.47500000000004
2018-11-25,33.38833333333337
2018-11-26,33.29000000000004
2018-11-27,33.07833333333337
2018-11-28,32.91666666666671
2018-11-29,32.75166666666671
2018-11-30,32.593333333333376
2018-12-01,32.47333333333337
2018-12-02,32.371666666666705
2018-12-03,32.25666666666671
2018-12-04,32.12500000000004
2018-12-05,31.996666666666716
2018-12-06,31.881666666666714
2018-12-07,31.67833333333338
2018-12-08,31.526666666666713
2018-12-09,31.391666666666715
2018-12-10,31.26000000000005
2018-12-11,31.12500000000005
2018-12-12,30.955000000000048
2018-12-13,30.780000000000047
2018-12-14,30.681666666666718
2018-12-15,30.735000000000053
2018-12-16,30.688333333333386
2018-12-17,30.625000000000053
2018-12-18,30.525000000000052
2018-12-19,30.480000000000054
2018-12-20,30.445000000000054
2018-12-21,30.395000000000053
2018-12-22,30.340000000000053
